data,valor
2006-05-01,34.968181
2006-06-01,35.013639
2006-07-01,34.989129
2006-08-01,35.027617
2006-09-01,35.020611
2006-10-01,35.076643
2006-11-01,35.227472
2006-12-01,35.375427
2007-01-01,35.594754
2007-02-01,35.769168
2007-03-01,35.919398
2007-04-01,36.077443
2007-05-01,36.171244
2007-06-01,36.265289
2007-07-01,36.377711
2007-08-01,36.494119
2007-09-01,36.709434
2007-10-01,36.801207
2007-11-01,36.91161
2007-12-01,37.070329
2008-01-01,37.429911
2008-02-01,37.688177
2008-03-01,37.86908
2008-04-01,38.062212
2008-05-01,38.30581
2008-06-01,38.673545
2008-07-01,39.025474
2008-08-01,39.251821
2008-09-01,39.334249
2008-10-01,39.39325
2008-11-01,39.590216
2008-12-01,39.740658
2009-01-01,39.855905
2009-02-01,40.110982
2009-03-01,40.235326
2009-04-01,40.315796
2009-05-01,40.537532
2009-06-01,40.780757
2009-07-01,40.952036
2009-08-01,41.046225
2009-09-01,41.079061
2009-10-01,41.144787
2009-11-01,41.243534
2009-12-01,41.396135
2010-01-01,41.495485
2010-02-01,41.860645
2010-03-01,42.153669
2010-04-01,42.45296
2010-05-01,42.762866
2010-06-01,42.946746
2010-07-01,42.899504
2010-08-01,42.869474
2010-09-01,42.839465
2010-10-01,43.070798
2010-11-01,43.467049
2010-12-01,43.914759
2011-01-01,44.178247
2011-02-01,44.593522
2011-03-01,44.834327
2011-04-01,45.130233
2011-05-01,45.45517
2011-06-01,45.714264
2011-07-01,45.814835
2011-08-01,45.814835
2011-09-01,46.007257
2011-10-01,46.214289
2011-11-01,46.362174
2011-12-01,46.626438
2012-01-01,46.864232
2012-02-01,47.103239
2012-03-01,47.286941
2012-04-01,47.372057
2012-05-01,47.675238
2012-06-01,47.937451
2012-07-01,48.062088
2012-08-01,48.268754
2012-09-01,48.485963
2012-10-01,48.791424
2012-11-01,49.137843
2012-12-01,49.403187
2013-01-01,49.76877
2013-02-01,50.226642
2013-03-01,50.48782
2013-04-01,50.790746
2013-05-01,51.090411
2013-06-01,51.269227
2013-07-01,51.41278
2013-08-01,51.345943
2013-09-01,51.428096
2013-10-01,51.566951
2013-11-01,51.881509
2013-12-01,52.161669
2014-01-01,52.537233
2014-02-01,52.868217
2014-03-01,53.206573
2014-04-01,53.642866
2014-05-01,54.06128
2014-06-01,54.385647
2014-07-01,54.527049
2014-08-01,54.597934
2014-09-01,54.69621
2014-10-01,54.964221
2014-11-01,55.173085
2014-12-01,55.465502
2015-01-01,55.809388
2015-02-01,56.635366
2015-03-01,57.292336
2015-04-01,58.15745
2015-05-01,58.570367
2015-06-01,59.150213
2015-07-01,59.605669
2015-08-01,59.951381
2015-09-01,60.101259
2015-10-01,60.407775
2015-11-01,60.872914
2015-12-01,61.548603
2016-01-01,62.10254
2016-02-01,63.040288
2016-03-01,63.63917
2016-04-01,63.919182
2016-05-01,64.328264
2016-06-01,64.95868
2016-07-01,65.263985
2016-08-01,65.681674
2016-09-01,65.885287
2016-10-01,65.937995
2016-11-01,66.050089
2016-12-01,66.096324
2017-01-01,66.188858
2017-02-01,66.466851
2017-03-01,66.626371
2017-04-01,66.839575
2017-05-01,66.893046
2017-06-01,67.13386
2017-07-01,66.932458
2017-08-01,67.046243
2017-09-01,67.026129
2017-10-01,67.012723
2017-11-01,67.26067
2017-12-01,67.381739
2018-01-01,67.556931
2018-02-01,67.712311
2018-03-01,67.834193
2018-04-01,67.881676
2018-05-01,68.024227
2018-06-01,68.316731
2018-07-01,69.29366
2018-08-01,69.466894
2018-09-01,69.466894
2018-10-01,69.675294
2018-11-01,69.953995
2018-12-01,69.77911
2019-01-01,69.8768
2019-02-01,70.128356
2019-03-01,70.507049
2019-04-01,71.049953
2019-05-01,71.476252
2019-06-01,71.583466
2019-07-01,71.590624
2019-08-01,71.662214
2019-09-01,71.748208
2019-10-01,71.712333
2019-11-01,71.741017
2019-12-01,72.128418
2020-01-01,73.008384
2020-02-01,73.147099
2020-03-01,73.271449
2020-04-01,73.403337
2020-05-01,73.234509
2020-06-01,73.051422
2020-07-01,73.270576
2020-08-01,73.592966
2020-09-01,73.8579
2020-10-01,74.500463
2020-11-01,75.163517
2020-12-01,75.87757
2021-01-01,76.985382
2021-02-01,77.193242
2021-03-01,77.826226
2021-04-01,78.495531
2021-05-01,78.793814
2021-06-01,79.550234
2021-07-01,80.027535
2021-08-01,80.843815
2021-09-01,81.55524
2021-10-01,82.533902
2021-11-01,83.491295
2021-12-01,84.192621
2022-01-01,84.807227
2022-02-01,85.375435
2022-03-01,86.229189
2022-04-01,87.703708
2022-05-01,88.615826
2022-06-01,89.014597
2022-07-01,89.566487
2022-08-01,89.029088
2022-09-01,88.753097
2022-10-01,88.469087
2022-11-01,88.884891
2022-12-01,89.222653
2023-01-01,89.838289
2023-02-01,90.251545
2023-03-01,90.946481
2023-04-01,91.528538
2023-05-01,92.013639
2023-06-01,92.344888
2023-07-01,92.252543
2023-08-01,92.169515
2023-09-01,92.353854
2023-10-01,92.455443
2023-11-01,92.566389
2023-12-01,92.658955
2024-01-01,93.168579
2024-02-01,93.699639
2024-03-01,94.458606
2024-04-01,94.638077
2024-05-01,94.988237
2024-06-01,95.425182
2024-07-01,95.663744
2024-08-01,95.912469
2024-09-01,96.094702
2024-10-01,96.219625
2024-11-01,96.73921
2024-12-01,97.338993
2025-01-01,97.669945
2025-02-01,97.77738194
2025-03-01,98.98004374
2025-04-01,99.61351602
2025-05-01,100.04185414
2025-06-01,100.40200481
2025-07-01,100.66305002
2025-08-01,100.99523809
2025-09-01,100.85384476
2025-10-01,101.33794321
2025-11-01,101.52035151
2025-12-01,101.72339221
2026-01-01,101.97770069
2026-02-01,102.18165609
2026-03-01,103.039982
2026-04-01,103.49335792
2026-05-01,104.41444881
2026-06-01,105.06181839
2026-07-01,105.49257185
2026-08-01,105.55586739
